Name,Center
KABWARENG,"{""lat"":0.114182,""lon"":34.894848}"
TERIK,"{""lat"":0.022848,""lon"":34.821285}"
KEMELOI-MARABA,"{""lat"":0.022056,""lon"":34.889812}"
KOBUJOI,"{""lat"":0.046169,""lon"":34.96893}"
KAPTUMO-KABOI,"{""lat"":0.099636,""lon"":35.062164}"
KOYO-NDURIO,"{""lat"":0.02318,""lon"":35.04509}"
